level_0,index,incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
336,336,1725946,2020-07-05,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,https://www.gunviolencearchive.org/incident/1725946,2020,07-2020
337,337,1725379,2020-07-05,Wisconsin,Milwaukee,5800 block of W Hope Ave,0,4,https://www.gunviolencearchive.org/incident/1725379,2020,07-2020
338,338,1726446,2020-07-05,Texas,Houston,Service Rd and Holcombe Blvd,0,4,https://www.gunviolencearchive.org/incident/1726446,2020,07-2020
339,339,1725327,2020-07-05,Maryland,Cambridge,700 block of Weaver Ave,0,4,https://www.gunviolencearchive.org/incident/1725327,2020,07-2020
340,340,1725145,2020-07-05,Illinois,Chicago,1500 block of S Millard Ave,1,5,https://www.gunviolencearchive.org/incident/1725145,2020,07-2020
341,341,1725635,2020-07-05,Pennsylvania,Ephrata,6 Blackberry Ln,0,4,https://www.gunviolencearchive.org/incident/1725635,2020,07-2020
342,342,1726034,2020-07-05,Illinois,Freeport,900 block of S Carroll Ave,1,5,https://www.gunviolencearchive.org/incident/1726034,2020,07-2020
343,343,1727515,2020-07-05,Mississippi,Greenville,Union St,0,4,https://www.gunviolencearchive.org/incident/1727515,2020,07-2020
344,344,1725571,2020-07-05,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,https://www.gunviolencearchive.org/incident/1725571,2020,07-2020
345,345,1725025,2020-07-04,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,https://www.gunviolencearchive.org/incident/1725025,2020,07-2020
346,346,1725670,2020-07-04,Georgia,Atlanta,1600 block of Lakewood Ave,0,5,https://www.gunviolencearchive.org/incident/1725670,2020,07-2020
347,347,1725407,2020-07-04,Massachusetts,Lynn,134 Fayette St,1,4,https://www.gunviolencearchive.org/incident/1725407,2020,07-2020
348,348,1724231,2020-07-04,Michigan,Detroit,8340 Homer St,2,3,https://www.gunviolencearchive.org/incident/1724231,2020,07-2020
349,349,1725735,2020-07-04,South Carolina,Barnwell,,0,5,https://www.gunviolencearchive.org/incident/1725735,2020,07-2020
350,350,1725098,2020-07-04,Illinois,Chicago,8300 block of S Kingston Ave,1,3,https://www.gunviolencearchive.org/incident/1725098,2020,07-2020
351,351,1725081,2020-07-04,Illinois,Chicago,6100 block of S Carpenter St,4,4,https://www.gunviolencearchive.org/incident/1725081,2020,07-2020
352,352,1724219,2020-07-04,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,https://www.gunviolencearchive.org/incident/1724219,2020,07-2020
353,353,1724887,2020-07-04,Louisiana,Baton Rouge,11300 block of Greenwell Springs Rd,0,4,https://www.gunviolencearchive.org/incident/1724887,2020,07-2020
354,354,1723897,2020-07-03,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,https://www.gunviolencearchive.org/incident/1723897,2020,07-2020
355,355,1724273,2020-07-03,Maryland,Baltimore,700 block of S Woodington Rd,0,4,https://www.gunviolencearchive.org/incident/1724273,2020,07-2020
356,356,1723184,2020-07-02,California,Delano,2100 block of Oleander St,2,3,https://www.gunviolencearchive.org/incident/1723184,2020,07-2020
357,357,1723352,2020-07-02,Massachusetts,Somerville,5 River Rd,0,4,https://www.gunviolencearchive.org/incident/1723352,2020,07-2020
358,358,1722839,2020-07-02,New Jersey,Paterson,N Main St and Jefferson St,1,4,https://www.gunviolencearchive.org/incident/1722839,2020,07-2020
359,359,1722142,2020-07-01,California,Oakland,MacArthur Fwy and 106th Ave,0,4,https://www.gunviolencearchive.org/incident/1722142,2020,07-2020
360,360,1729506,2020-07-01,Louisiana,Lake Charles,1600 block of Moss St,0,4,https://www.gunviolencearchive.org/incident/1729506,2020,07-2020
361,361,1721964,2020-06-30,Iowa,Davenport,1400 block of Pershing Ave,0,5,https://www.gunviolencearchive.org/incident/1721964,2020,06-2020
362,362,1720781,2020-06-30,Georgia,Atlanta,Parkway Dr,1,4,https://www.gunviolencearchive.org/incident/1720781,2020,06-2020
363,363,1721669,2020-06-30,Massachusetts,Boston,14 Circuit St,1,3,https://www.gunviolencearchive.org/incident/1721669,2020,06-2020
364,364,1720761,2020-06-30,Illinois,Chicago,350 W Chicago Ave,0,4,https://www.gunviolencearchive.org/incident/1720761,2020,06-2020
365,365,1721572,2020-06-30,Ohio,Dayton,3500 block of Stanford Pl,0,4,https://www.gunviolencearchive.org/incident/1721572,2020,06-2020
366,366,1722317,2020-06-30,Arkansas,Greenbrier,123 Laramie Rd,0,4,https://www.gunviolencearchive.org/incident/1722317,2020,06-2020
367,367,1720834,2020-06-29,California,Sylmar,Osborne St and Foothill Blvd,0,4,https://www.gunviolencearchive.org/incident/1720834,2020,06-2020
368,368,1720655,2020-06-29,South Dakota,Sioux Falls,902 N Prairie Ave,1,3,https://www.gunviolencearchive.org/incident/1720655,2020,06-2020
369,369,1719693,2020-06-28,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,https://www.gunviolencearchive.org/incident/1719693,2020,06-2020
370,370,1719668,2020-06-28,Alabama,Akron,Co Rd 21,0,7,https://www.gunviolencearchive.org/incident/1719668,2020,06-2020
371,371,1718966,2020-06-27,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,https://www.gunviolencearchive.org/incident/1718966,2020,06-2020
372,372,1718847,2020-06-27,California,Red Bluff,10815 State Hwy 99W,3,4,https://www.gunviolencearchive.org/incident/1718847,2020,06-2020
373,373,1718463,2020-06-27,Illinois,Peoria,1400 block of SW Jefferson St,0,4,https://www.gunviolencearchive.org/incident/1718463,2020,06-2020
374,374,1718238,2020-06-27,New York,Brooklyn,Rockaway Pkwy and Ave B,0,4,https://www.gunviolencearchive.org/incident/1718238,2020,06-2020
375,375,1719645,2020-06-27,Arkansas,Blytheville,600 block of Parkway Dr,3,1,https://www.gunviolencearchive.org/incident/1719645,2020,06-2020
376,376,1717828,2020-06-26,Colorado,Aurora,698 Peoria St,0,5,https://www.gunviolencearchive.org/incident/1717828,2020,06-2020
377,377,1718292,2020-06-26,California,Fresno,Pico Ave,0,4,https://www.gunviolencearchive.org/incident/1718292,2020,06-2020
378,378,1717173,2020-06-26,Arizona,Phoenix,5035 W McDowell Rd,0,4,https://www.gunviolencearchive.org/incident/1717173,2020,06-2020
379,379,1717543,2020-06-25,Pennsylvania,Philadelphia,Emerald St and E Atlantic St,0,4,https://www.gunviolencearchive.org/incident/1717543,2020,06-2020
380,380,1716944,2020-06-25,Connecticut,Bridgeport,527 Huntington Rd,1,3,https://www.gunviolencearchive.org/incident/1716944,2020,06-2020
381,381,1715616,2020-06-24,Tennessee,Jackson,Melwood St,0,4,https://www.gunviolencearchive.org/incident/1715616,2020,06-2020
382,382,1714504,2020-06-23,Illinois,Chicago,9100 block of South Ellis Ave,0,4,https://www.gunviolencearchive.org/incident/1714504,2020,06-2020
383,383,1715231,2020-06-23,Florida,Lake Worth,Lantana Rd and Edgecliff Ave,0,5,https://www.gunviolencearchive.org/incident/1715231,2020,06-2020
384,384,1712342,2020-06-22,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,https://www.gunviolencearchive.org/incident/1712342,2020,06-2020
385,385,1713075,2020-06-22,California,San Francisco,200 block of Leavenworth St,0,5,https://www.gunviolencearchive.org/incident/1713075,2020,06-2020
386,386,1713790,2020-06-22,New York,Brooklyn,Sterling St and Brooklyn Ave,0,5,https://www.gunviolencearchive.org/incident/1713790,2020,06-2020
387,387,1712876,2020-06-22,Minnesota,Minneapolis,N Morgan Ave and N 16th Ave,0,4,https://www.gunviolencearchive.org/incident/1712876,2020,06-2020
388,388,1712898,2020-06-22,Minnesota,Minneapolis,627 W Broadway,0,4,https://www.gunviolencearchive.org/incident/1712898,2020,06-2020
389,389,1712408,2020-06-22,Illinois,Chicago,200 S Central Park Blvd,0,5,https://www.gunviolencearchive.org/incident/1712408,2020,06-2020
390,390,1712386,2020-06-22,Illinois,Chicago,5200 block of S Lowe Ave,0,4,https://www.gunviolencearchive.org/incident/1712386,2020,06-2020
391,391,1713668,2020-06-22,Ohio,Columbus,1910 Fountainview Ct,1,4,https://www.gunviolencearchive.org/incident/1713668,2020,06-2020
392,392,1711747,2020-06-21,New York,Buffalo,W Ferry St and Niagara St,0,4,https://www.gunviolencearchive.org/incident/1711747,2020,06-2020
393,393,1711626,2020-06-21,Texas,Austin,500 block of E 7th St,0,5,https://www.gunviolencearchive.org/incident/1711626,2020,06-2020
394,394,1711410,2020-06-21,Minnesota,Minneapolis,2939 Hennepin Ave S,0,11,https://www.gunviolencearchive.org/incident/1711410,2020,06-2020
395,395,1711690,2020-06-21,Alabama,Auburn,600 block of Railroad Ave,0,4,https://www.gunviolencearchive.org/incident/1711690,2020,06-2020
396,396,1713493,2020-06-21,Texas,Corpus Christi,5802 Everhart Rd,1,3,https://www.gunviolencearchive.org/incident/1713493,2020,06-2020
397,397,1711605,2020-06-21,Wisconsin,Milwaukee,North 28th St and West Ruby Ave,0,5,https://www.gunviolencearchive.org/incident/1711605,2020,06-2020
398,398,1711487,2020-06-21,Illinois,Chicago,2600 block of W Potomac Ave,1,3,https://www.gunviolencearchive.org/incident/1711487,2020,06-2020
399,399,1710537,2020-06-20,New York,Bronx,Mount Eden Pkwy and Monroe Ave,0,4,https://www.gunviolencearchive.org/incident/1710537,2020,06-2020
400,400,1711285,2020-06-20,New York,Syracuse,Marcellus St and Wyoming St,1,8,https://www.gunviolencearchive.org/incident/1711285,2020,06-2020
401,401,1711876,2020-06-20,Michigan,Detroit,Appoline St and Puritan Ave,0,4,https://www.gunviolencearchive.org/incident/1711876,2020,06-2020
402,402,1710680,2020-06-20,New Jersey,Jersey City,Union St and Ocean Ave,1,4,https://www.gunviolencearchive.org/incident/1710680,2020,06-2020
403,403,1711272,2020-06-20,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,https://www.gunviolencearchive.org/incident/1711272,2020,06-2020
404,404,1710849,2020-06-20,Wisconsin,Janesville,6530 S US-51,0,5,https://www.gunviolencearchive.org/incident/1710849,2020,06-2020
405,405,1710920,2020-06-20,North Carolina,Pinetops,715 E Lashley St,2,2,https://www.gunviolencearchive.org/incident/1710920,2020,06-2020
406,406,1711397,2020-06-20,Kansas,Wichita,3741 N Rock Rd,0,5,https://www.gunviolencearchive.org/incident/1711397,2020,06-2020
407,407,1711134,2020-06-20,New York,Bronx,Mapes Ave,0,4,https://www.gunviolencearchive.org/incident/1711134,2020,06-2020
408,408,1708889,2020-06-18,New York,Albany,8 Albany St,0,7,https://www.gunviolencearchive.org/incident/1708889,2020,06-2020
409,409,1708432,2020-06-17,Illinois,Chicago,1323 W 76th St,0,4,https://www.gunviolencearchive.org/incident/1708432,2020,06-2020
410,410,1706994,2020-06-16,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,https://www.gunviolencearchive.org/incident/1706994,2020,06-2020
411,411,1706710,2020-06-15,Illinois,Chicago,W Diversey Ave,0,4,https://www.gunviolencearchive.org/incident/1706710,2020,06-2020
412,412,1704879,2020-06-14,Minnesota,Minneapolis,328 W Broadway Ave,1,6,https://www.gunviolencearchive.org/incident/1704879,2020,06-2020
413,413,1704862,2020-06-14,Kentucky,Louisville,531 Franklin St,1,4,https://www.gunviolencearchive.org/incident/1704862,2020,06-2020
414,414,1704873,2020-06-14,Louisiana,Lafayette,400 block of Jefferson St,0,5,https://www.gunviolencearchive.org/incident/1704873,2020,06-2020
415,415,1705050,2020-06-14,Louisiana,Lake Charles,3945 US-90,0,4,https://www.gunviolencearchive.org/incident/1705050,2020,06-2020
416,416,1705346,2020-06-14,Louisiana,New Orleans,600 block of S Lopez St,2,2,https://www.gunviolencearchive.org/incident/1705346,2020,06-2020
417,417,1705355,2020-06-13,Arkansas,Rison,Carver St and Center St,0,4,https://www.gunviolencearchive.org/incident/1705355,2020,06-2020
418,418,1705440,2020-06-13,California,Hesperia,8100 block of Julie Ct,0,5,https://www.gunviolencearchive.org/incident/1705440,2020,06-2020
419,419,1704116,2020-06-13,Missouri,Saint Louis,3103 N Grand Blvd,2,4,https://www.gunviolencearchive.org/incident/1704116,2020,06-2020
420,420,1704176,2020-06-13,Maryland,Baltimore,700 block of S Broadway St,0,5,https://www.gunviolencearchive.org/incident/1704176,2020,06-2020
421,421,1704580,2020-06-13,Georgia,Atlanta,69 Mason Ave NE,2,5,https://www.gunviolencearchive.org/incident/1704580,2020,06-2020
422,422,1704727,2020-06-13,District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,https://www.gunviolencearchive.org/incident/1704727,2020,06-2020
423,423,1704415,2020-06-13,New York,Wyandanch,76 Grand Blvd,1,7,https://www.gunviolencearchive.org/incident/1704415,2020,06-2020
424,424,1703509,2020-06-12,Pennsylvania,Philadelphia,N Broad St and Colwyn St,0,6,https://www.gunviolencearchive.org/incident/1703509,2020,06-2020
425,425,1704217,2020-06-12,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,https://www.gunviolencearchive.org/incident/1704217,2020,06-2020
426,426,1703985,2020-06-12,Texas,San Antonio,8134 Broadway St,0,8,https://www.gunviolencearchive.org/incident/1703985,2020,06-2020
427,427,1702276,2020-06-11,Virginia,Richmond,800 block of N 1st St,0,4,https://www.gunviolencearchive.org/incident/1702276,2020,06-2020
428,428,1702172,2020-06-11,District of Columbia,Washington,1200 block of Mt Olivet Rd NE,0,7,https://www.gunviolencearchive.org/incident/1702172,2020,06-2020
429,429,1703044,2020-06-11,Louisiana,Monroe,1101 Richwood Road 2,6,0,https://www.gunviolencearchive.org/incident/1703044,2020,06-2020
430,430,1703055,2020-06-11,Texas,Houston,5840 Glenmont Dr,2,4,https://www.gunviolencearchive.org/incident/1703055,2020,06-2020
431,431,1701714,2020-06-10,California,Paso Robles,900 Park St,2,4,https://www.gunviolencearchive.org/incident/1701714,2020,06-2020
432,432,1702372,2020-06-10,California,Sacramento,68th Avenue and Della Circle,1,4,https://www.gunviolencearchive.org/incident/1702372,2020,06-2020
433,433,1701382,2020-06-10,Ohio,Toledo,1100 block of Baker St,1,3,https://www.gunviolencearchive.org/incident/1701382,2020,06-2020
434,434,1700864,2020-06-09,North Carolina,Scotland Neck,E 13th St and Greenwood St,0,5,https://www.gunviolencearchive.org/incident/1700864,2020,06-2020
435,435,1701426,2020-06-09,Pennsylvania,Philadelphia,600 block of N 8th St,1,6,https://www.gunviolencearchive.org/incident/1701426,2020,06-2020
436,436,1701491,2020-06-09,California,Vallejo,100 block of Cynthia Ave,2,3,https://www.gunviolencearchive.org/incident/1701491,2020,06-2020
437,437,1700371,2020-06-08,New York,Brooklyn,512 Bristol St,0,4,https://www.gunviolencearchive.org/incident/1700371,2020,06-2020
438,438,1700250,2020-06-08,Tennessee,Memphis,1525 E McLemore Ave,0,4,https://www.gunviolencearchive.org/incident/1700250,2020,06-2020
439,439,1699193,2020-06-07,Tennessee,Dyersburg,1305 Grant St,0,5,https://www.gunviolencearchive.org/incident/1699193,2020,06-2020
440,440,1699577,2020-06-07,Arkansas,Hope,1400 block of East Hickory St,0,5,https://www.gunviolencearchive.org/incident/1699577,2020,06-2020
441,441,1700234,2020-06-07,Illinois,Robbins,13600 block of Central Park Ave,1,3,https://www.gunviolencearchive.org/incident/1700234,2020,06-2020
442,442,1699211,2020-06-07,Missouri,Sikeston,915 Plantation Blvd,2,7,https://www.gunviolencearchive.org/incident/1699211,2020,06-2020
443,443,1698987,2020-06-07,Illinois,Chicago,50 block of S Seeley Ave,1,3,https://www.gunviolencearchive.org/incident/1698987,2020,06-2020
444,444,1699667,2020-06-07,Illinois,Chicago,3700 block of S State St,0,6,https://www.gunviolencearchive.org/incident/1699667,2020,06-2020
445,445,1698868,2020-06-06,California,Sacramento,Gardendale Rd and 29th St,1,4,https://www.gunviolencearchive.org/incident/1698868,2020,06-2020
446,446,1698306,2020-06-06,Missouri,Kansas City,E 18th St and Vine St,1,4,https://www.gunviolencearchive.org/incident/1698306,2020,06-2020
447,447,1700812,2020-06-06,Mississippi,Drew,Wilson Ave,0,5,https://www.gunviolencearchive.org/incident/1700812,2020,06-2020
448,448,1698276,2020-06-06,Ohio,Ironton,1305 S 3rd St,0,4,https://www.gunviolencearchive.org/incident/1698276,2020,06-2020
449,449,1697541,2020-06-05,Colorado,Denver,4900 block of Wheeling St,0,4,https://www.gunviolencearchive.org/incident/1697541,2020,06-2020
450,450,1697453,2020-06-04,Alabama,Valhermoso Springs,522 Talucah Rd,7,0,https://www.gunviolencearchive.org/incident/1697453,2020,06-2020
451,451,1695998,2020-06-02,Texas,Dallas,7460 S Westmoreland Rd,1,3,https://www.gunviolencearchive.org/incident/1695998,2020,06-2020
452,452,1695586,2020-06-02,Wisconsin,Racine,Kewaunee St and Michigan Blvd,0,5,https://www.gunviolencearchive.org/incident/1695586,2020,06-2020
453,453,1695645,2020-06-02,Illinois,Chicago,8404 S Colfax Ave,0,4,https://www.gunviolencearchive.org/incident/1695645,2020,06-2020
454,454,1694735,2020-06-01,Missouri,Saint Louis,1915 Olive St,0,4,https://www.gunviolencearchive.org/incident/1694735,2020,06-2020
455,455,1693340,2020-05-31,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,https://www.gunviolencearchive.org/incident/1693340,2020,05-2020
456,456,1693580,2020-05-31,Pennsylvania,Philadelphia,700 block of E Clearfield St,0,4,https://www.gunviolencearchive.org/incident/1693580,2020,05-2020
457,457,1692513,2020-05-30,New Jersey,Paterson,E 23rd St and 10th Ave,0,4,https://www.gunviolencearchive.org/incident/1692513,2020,05-2020
458,458,1692912,2020-05-30,District of Columbia,Washington,300 block of 37th St SE,0,4,https://www.gunviolencearchive.org/incident/1692912,2020,05-2020
459,459,1693064,2020-05-30,Texas,Houston,9635 Scott St,1,4,https://www.gunviolencearchive.org/incident/1693064,2020,05-2020
460,460,1693246,2020-05-30,Florida,Altha,21281 Apachee Rd,2,4,https://www.gunviolencearchive.org/incident/1693246,2020,05-2020
461,461,1692496,2020-05-30,North Carolina,Gastonia,3000 block of Earl Ln,1,5,https://www.gunviolencearchive.org/incident/1692496,2020,05-2020
462,462,1692102,2020-05-29,Virginia,Portsmouth,500 block of Edwards St,0,5,https://www.gunviolencearchive.org/incident/1692102,2020,05-2020
463,463,1691221,2020-05-28,Kentucky,Louisville,601 W Jefferson St,0,7,https://www.gunviolencearchive.org/incident/1691221,2020,05-2020
464,464,1690922,2020-05-28,Tennessee,Memphis,TN 385 and Kirby Pkwy,0,4,https://www.gunviolencearchive.org/incident/1690922,2020,05-2020
465,465,1691440,2020-05-28,Pennsylvania,Philadelphia,300 block of N 55th St,1,3,https://www.gunviolencearchive.org/incident/1691440,2020,05-2020
466,466,1690369,2020-05-27,Massachusetts,Boston,5 Ames St,1,4,https://www.gunviolencearchive.org/incident/1690369,2020,05-2020
467,467,1690524,2020-05-27,Ohio,Cleveland,12800 Euclid Ave,1,3,https://www.gunviolencearchive.org/incident/1690524,2020,05-2020
468,468,1690439,2020-05-27,California,San Jose,1100 block of William Ct,0,5,https://www.gunviolencearchive.org/incident/1690439,2020,05-2020
469,469,1689419,2020-05-27,Pennsylvania,Philadelphia,1800 block of Hart Ln,0,4,https://www.gunviolencearchive.org/incident/1689419,2020,05-2020
470,470,1688610,2020-05-26,Mississippi,Vicksburg,4045 Clay St,0,4,https://www.gunviolencearchive.org/incident/1688610,2020,05-2020
471,471,1689252,2020-05-26,Pennsylvania,Philadelphia,2700 block of N Darian St,0,4,https://www.gunviolencearchive.org/incident/1689252,2020,05-2020
472,472,1688917,2020-05-26,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,https://www.gunviolencearchive.org/incident/1688917,2020,05-2020
473,473,1689555,2020-05-26,California,Los Angeles,119th St and Berendo Ave,0,5,https://www.gunviolencearchive.org/incident/1689555,2020,05-2020
474,474,1688753,2020-05-26,South Carolina,Bowman,Dibble St and Rail St,3,5,https://www.gunviolencearchive.org/incident/1688753,2020,05-2020
475,475,1687999,2020-05-25,Louisiana,Lake Charles,6780 US-90,0,6,https://www.gunviolencearchive.org/incident/1687999,2020,05-2020
476,476,1687219,2020-05-24,Missouri,Saint Louis,Union Boulevard and Cote Brilliante Ave,0,4,https://www.gunviolencearchive.org/incident/1687219,2020,05-2020
477,477,1687037,2020-05-24,South Carolina,Myrtle Beach,12th Ave N and Ocean Blvd,0,4,https://www.gunviolencearchive.org/incident/1687037,2020,05-2020
478,478,1687414,2020-05-24,Alabama,Danville,68 Flint Creek Pvt Dr,3,1,https://www.gunviolencearchive.org/incident/1687414,2020,05-2020
479,479,1686222,2020-05-23,Texas,Houston,2900 Travis St,0,4,https://www.gunviolencearchive.org/incident/1686222,2020,05-2020
480,480,1686615,2020-05-23,Illinois,Rock Island,800 14 1/2 St,1,4,https://www.gunviolencearchive.org/incident/1686615,2020,05-2020
481,481,1687027,2020-05-23,South Carolina,Jonesville,100 block of Dover Rd,2,5,https://www.gunviolencearchive.org/incident/1687027,2020,05-2020
482,482,1687108,2020-05-23,North Carolina,Charlotte,4900 Block of Albemarle Rd,0,6,https://www.gunviolencearchive.org/incident/1687108,2020,05-2020
483,483,1687097,2020-05-23,Michigan,Flint,4100 block of Minerva St,1,3,https://www.gunviolencearchive.org/incident/1687097,2020,05-2020
484,484,1686414,2020-05-23,Florida,Fort Lauderdale (Lauderhill),7776 NW 44th St,0,5,https://www.gunviolencearchive.org/incident/1686414,2020,05-2020
485,485,1686747,2020-05-23,Florida,Daytona Beach,13 S Atlantic Ave,0,6,https://www.gunviolencearchive.org/incident/1686747,2020,05-2020
486,486,1686685,2020-05-23,Illinois,Chicago,3911 W Grenshaw St,1,3,https://www.gunviolencearchive.org/incident/1686685,2020,05-2020
487,487,1687381,2020-05-23,Mississippi,Jackson,2300 block of Oakhurst Dr,1,4,https://www.gunviolencearchive.org/incident/1687381,2020,05-2020
488,488,1686015,2020-05-22,Ohio,Cleveland,11921 Miles Ave,1,3,https://www.gunviolencearchive.org/incident/1686015,2020,05-2020
489,489,1683810,2020-05-20,Texas,Houston,6918 Landor St,2,3,https://www.gunviolencearchive.org/incident/1683810,2020,05-2020
490,490,1683653,2020-05-19,Illinois,Decatur,300 block of West Leafland Ave,0,5,https://www.gunviolencearchive.org/incident/1683653,2020,05-2020
491,491,1682322,2020-05-18,California,Bakersfield,901 W Columbus St,0,5,https://www.gunviolencearchive.org/incident/1682322,2020,05-2020
492,492,1681602,2020-05-17,South Carolina,Charleston,23 Cannon St,0,4,https://www.gunviolencearchive.org/incident/1681602,2020,05-2020
493,493,1682233,2020-05-17,South Carolina,Saint Matthews,100 block of Bugleflower Ln,4,1,https://www.gunviolencearchive.org/incident/1682233,2020,05-2020
494,494,1681588,2020-05-16,Louisiana,Bogalusa,Martin Luther King Dr and E 4th St,0,13,https://www.gunviolencearchive.org/incident/1681588,2020,05-2020
495,495,1686369,2020-05-15,Florida,Gainesville,2305 SE Hawthorne Rd,0,5,https://www.gunviolencearchive.org/incident/1686369,2020,05-2020
496,496,1850080,2020-05-15,Pennsylvania,Philadelphia,4300 block of Germantown Ave,0,4,https://www.gunviolencearchive.org/incident/1850080,2020,05-2020
497,497,1680027,2020-05-14,New Mexico,Albuquerque,820 Louisiana SE,0,5,https://www.gunviolencearchive.org/incident/1680027,2020,05-2020
498,498,1679086,2020-05-13,Illinois,Rockford,2914 W State St,1,4,https://www.gunviolencearchive.org/incident/1679086,2020,05-2020
499,499,1678589,2020-05-13,Kentucky,Garrison,6151 Kinney Rd,1,4,https://www.gunviolencearchive.org/incident/1678589,2020,05-2020
500,500,1679356,2020-05-13,Tennessee,Memphis,3500 block of Commerce Cir,0,4,https://www.gunviolencearchive.org/incident/1679356,2020,05-2020
501,501,1677566,2020-05-11,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr,0,4,https://www.gunviolencearchive.org/incident/1677566,2020,05-2020
502,502,1676515,2020-05-10,Louisiana,Baton Rouge,2944 Plank Rd,0,5,https://www.gunviolencearchive.org/incident/1676515,2020,05-2020
503,503,1676579,2020-05-10,Texas,Fort Worth,4750 Wilbarger St,0,5,https://www.gunviolencearchive.org/incident/1676579,2020,05-2020
504,504,1676746,2020-05-10,Texas,Katy,18000 block of Bonners Park Cir,0,6,https://www.gunviolencearchive.org/incident/1676746,2020,05-2020
505,505,1676121,2020-05-09,Missouri,Saint Louis,3500 block of Arkansas Ave,0,4,https://www.gunviolencearchive.org/incident/1676121,2020,05-2020
506,506,1674802,2020-05-07,Maryland,Baltimore,5100 block of Stafford Rd,0,4,https://www.gunviolencearchive.org/incident/1674802,2020,05-2020
507,507,1673989,2020-05-06,Texas,Houston,14200 block of Bridgeport Rd,3,1,https://www.gunviolencearchive.org/incident/1673989,2020,05-2020
508,508,1674299,2020-05-06,Tennessee,Memphis,4000 block of Barron Ave,2,2,https://www.gunviolencearchive.org/incident/1674299,2020,05-2020
509,509,1673633,2020-05-06,Georgia,Albany,1900 block of Meadow Dr,1,3,https://www.gunviolencearchive.org/incident/1673633,2020,05-2020
510,510,1671289,2020-05-03,Ohio,Columbus,300 block of S Ashburton Rd,0,4,https://www.gunviolencearchive.org/incident/1671289,2020,05-2020
511,511,1671624,2020-05-03,Florida,Jacksonville,2100 block of Brooklyn Rd,1,3,https://www.gunviolencearchive.org/incident/1671624,2020,05-2020
512,512,1671078,2020-05-03,Illinois,Chicago,3700 W 13th St,0,5,https://www.gunviolencearchive.org/incident/1671078,2020,05-2020
513,513,1670970,2020-05-02,Pennsylvania,Philadelphia,200 block of S Cecil St,0,4,https://www.gunviolencearchive.org/incident/1670970,2020,05-2020
514,514,1668470,2020-04-29,Indiana,Indianapolis,451 E Stop 11 Rd,0,4,https://www.gunviolencearchive.org/incident/1668470,2020,04-2020
515,515,1666945,2020-04-27,Wisconsin,Milwaukee,2800 block of N 12th St,5,0,https://www.gunviolencearchive.org/incident/1666945,2020,04-2020
516,516,1666461,2020-04-26,New York,Troy,Jefferson St and 3rd St,0,4,https://www.gunviolencearchive.org/incident/1666461,2020,04-2020
517,517,1666600,2020-04-26,North Carolina,Salisbury,900 block of E Lafayette St,1,4,https://www.gunviolencearchive.org/incident/1666600,2020,04-2020
518,518,1666327,2020-04-25,Florida,Orlando,Elese St and Deerock Dr,1,4,https://www.gunviolencearchive.org/incident/1666327,2020,04-2020
519,519,1665834,2020-04-25,Tennessee,Memphis,500 block of Josephine St,0,7,https://www.gunviolencearchive.org/incident/1665834,2020,04-2020
520,520,1664933,2020-04-24,Texas,Houston,4714 Ward St,3,1,https://www.gunviolencearchive.org/incident/1664933,2020,04-2020
521,521,1665735,2020-04-24,Indiana,Fort Wayne,3233 Diplomat Dr,0,4,https://www.gunviolencearchive.org/incident/1665735,2020,04-2020
522,522,1661537,2020-04-18,Maryland,Hyattsville,7500 block of Courtney Pl,2,2,https://www.gunviolencearchive.org/incident/1661537,2020,04-2020
523,523,1660797,2020-04-17,North Carolina,Greensboro,4400 block of Beckford Dr,1,3,https://www.gunviolencearchive.org/incident/1660797,2020,04-2020
524,524,1661218,2020-04-17,Massachusetts,Springfield,College St,1,4,https://www.gunviolencearchive.org/incident/1661218,2020,04-2020
525,525,1659862,2020-04-16,Pennsylvania,Philadelphia,Bustleton Ave and St Vincent St,0,4,https://www.gunviolencearchive.org/incident/1659862,2020,04-2020
526,526,1659966,2020-04-15,Mississippi,Jackson,1200 block of Wood Village Dr,1,3,https://www.gunviolencearchive.org/incident/1659966,2020,04-2020
527,527,1656873,2020-04-11,California,Bakersfield,Pioneer Rd and Sterling Rd,0,6,https://www.gunviolencearchive.org/incident/1656873,2020,04-2020
528,528,1656265,2020-04-10,Michigan,Muskegon,800 block of Oak St,0,4,https://www.gunviolencearchive.org/incident/1656265,2020,04-2020
529,529,1655674,2020-04-08,Michigan,Detroit,1200 block of Payton St,0,4,https://www.gunviolencearchive.org/incident/1655674,2020,04-2020
