level_0,index,incident_id,incident_date,state,city_or_country,address,killed,injured,incident_url,year,month-year
200,200,863075,2017-06-08,Louisiana,New Orleans,3650 Franklin Ave,0,6,https://www.gunviolencearchive.org/incident/863075,2017,06-2017
201,201,861307,2017-06-06,Utah,Sandy,2232 Alta Canyon Drive,3,2,https://www.gunviolencearchive.org/incident/861307,2017,06-2017
202,202,859875,2017-06-05,Florida,Orlando,2427 Forsyth Rd,6,0,https://www.gunviolencearchive.org/incident/859875,2017,06-2017
203,203,858810,2017-06-03,Missouri,Saint Louis,1600 Block of Union Blvd,2,2,https://www.gunviolencearchive.org/incident/858810,2017,06-2017
204,204,858719,2017-06-03,Louisiana,New Orleans,3717 Tulane Ave,3,2,https://www.gunviolencearchive.org/incident/858719,2017,06-2017
205,205,858877,2017-06-02,California,Los Angeles,89th St and Broadway,1,3,https://www.gunviolencearchive.org/incident/858877,2017,06-2017
206,206,858378,2017-06-02,Texas,Laredo,5301 McPherson Rd,2,3,https://www.gunviolencearchive.org/incident/858378,2017,06-2017
207,207,857443,2017-06-01,Missouri,Saint Louis,Beacon Ave and Lillian Ave,3,1,https://www.gunviolencearchive.org/incident/857443,2017,06-2017
208,208,855764,2017-05-30,Ohio,Middletown,1200 Elliott Dr,1,3,https://www.gunviolencearchive.org/incident/855764,2017,05-2017
209,209,855113,2017-05-29,Kentucky,Louisville,231 Witherspoon St,1,3,https://www.gunviolencearchive.org/incident/855113,2017,05-2017
210,210,853901,2017-05-28,Alabama,Phenix City,100 block of 6th Street South,0,12,https://www.gunviolencearchive.org/incident/853901,2017,05-2017
211,211,853796,2017-05-28,New Jersey,Paterson,86 Main Street,1,5,https://www.gunviolencearchive.org/incident/853796,2017,05-2017
212,212,853920,2017-05-28,Mississippi,Moss Point,6103 Hwy. 63,0,5,https://www.gunviolencearchive.org/incident/853920,2017,05-2017
213,213,853032,2017-05-27,New York,New York (Manhattan),318 W 14th St,0,4,https://www.gunviolencearchive.org/incident/853032,2017,05-2017
214,214,853756,2017-05-27,Mississippi,Bogue Chitto,2871 Lee Dr,8,1,https://www.gunviolencearchive.org/incident/853756,2017,05-2017
215,215,853119,2017-05-27,District of Columbia,Washington,100 block of Q St NW,1,7,https://www.gunviolencearchive.org/incident/853119,2017,05-2017
216,216,852676,2017-05-26,Florida,Miami,2730 NW 167th St,0,4,https://www.gunviolencearchive.org/incident/852676,2017,05-2017
217,217,848680,2017-05-21,Iowa,Des Moines,4300 Beaver Dr,1,3,https://www.gunviolencearchive.org/incident/848680,2017,05-2017
218,218,849215,2017-05-21,Arizona,Mesa,441 N Val Vista Dr,0,4,https://www.gunviolencearchive.org/incident/849215,2017,05-2017
219,219,848292,2017-05-20,Pennsylvania,Philadelphia,2100 block of W Huntingdon St,0,10,https://www.gunviolencearchive.org/incident/848292,2017,05-2017
220,220,845364,2017-05-16,South Carolina,Ruffin,21785 Lowcountry Hwy,3,1,https://www.gunviolencearchive.org/incident/845364,2017,05-2017
221,221,843078,2017-05-14,Arkansas,Jonesboro,311 S Main St,1,6,https://www.gunviolencearchive.org/incident/843078,2017,05-2017
222,222,843045,2017-05-14,Illinois,Dolton,14112 Chicago Road,0,5,https://www.gunviolencearchive.org/incident/843045,2017,05-2017
223,223,843172,2017-05-14,Florida,Avon Park,Hal McRae Blvd and Delaney Ave,0,5,https://www.gunviolencearchive.org/incident/843172,2017,05-2017
224,224,843590,2017-05-14,Texas,Fort Worth,8600 block of Calmont Ave,0,4,https://www.gunviolencearchive.org/incident/843590,2017,05-2017
225,225,840339,2017-05-10,New Jersey,Trenton,300 block of Centre St,1,3,https://www.gunviolencearchive.org/incident/840339,2017,05-2017
226,226,839846,2017-05-09,Kansas,Kansas City,1900 block of S. Boeke,3,1,https://www.gunviolencearchive.org/incident/839846,2017,05-2017
227,227,838272,2017-05-07,Illinois,Chicago,2600 block of 46th Pl,2,8,https://www.gunviolencearchive.org/incident/838272,2017,05-2017
228,228,835961,2017-05-04,Michigan,Flint,600 block of Copeman Boulevard,1,3,https://www.gunviolencearchive.org/incident/835961,2017,05-2017
229,229,834832,2017-05-02,Florida,Jacksonville,1566 West 24th Street,1,3,https://www.gunviolencearchive.org/incident/834832,2017,05-2017
230,230,833152,2017-05-01,Texas,Dallas,3200 block of Reynolds Ave,2,3,https://www.gunviolencearchive.org/incident/833152,2017,05-2017
231,231,832679,2017-04-30,California,San Diego,9080 Judicial Dr,2,6,https://www.gunviolencearchive.org/incident/832679,2017,04-2017
232,232,832528,2017-04-30,Kansas,Topeka,4104 SW 28th,4,1,https://www.gunviolencearchive.org/incident/832528,2017,04-2017
233,233,833128,2017-04-30,Florida,Jacksonville,1200 Ken Knight Dr N,0,5,https://www.gunviolencearchive.org/incident/833128,2017,04-2017
234,234,832309,2017-04-30,South Carolina,Loris,268 N Sea Green Rd,1,5,https://www.gunviolencearchive.org/incident/832309,2017,04-2017
235,235,835459,2017-04-29,California,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3,https://www.gunviolencearchive.org/incident/835459,2017,04-2017
236,236,832290,2017-04-29,California,Sacramento,3800 block of 26th Avenue,0,5,https://www.gunviolencearchive.org/incident/832290,2017,04-2017
237,237,831800,2017-04-29,California,Whittier,10000 block of Carmentia Rd,1,5,https://www.gunviolencearchive.org/incident/831800,2017,04-2017
238,238,831667,2017-04-29,Maryland,Germantown,12839 Kitchen House Way,1,3,https://www.gunviolencearchive.org/incident/831667,2017,04-2017
239,239,834788,2017-04-29,California,Compton,2000 Block of N Nestor Ave,0,4,https://www.gunviolencearchive.org/incident/834788,2017,04-2017
240,240,832063,2017-04-29,Virginia,Virginia Beach,200 block of 18th St,0,4,https://www.gunviolencearchive.org/incident/832063,2017,04-2017
241,241,831201,2017-04-28,Pennsylvania,Chester,5 E 21st St,0,4,https://www.gunviolencearchive.org/incident/831201,2017,04-2017
242,242,830984,2017-04-27,New Jersey,Newark,1100 block of S Orange Ave,1,3,https://www.gunviolencearchive.org/incident/830984,2017,04-2017
243,243,829073,2017-04-26,Florida,Miami,SW 264th St and 139th Ave,0,4,https://www.gunviolencearchive.org/incident/829073,2017,04-2017
244,244,825694,2017-04-21,Florida,Palm Bay,2500 block of Vernon Dr,2,2,https://www.gunviolencearchive.org/incident/825694,2017,04-2017
245,245,825111,2017-04-20,Kentucky,Louisville,700 block of East Jacob Street,0,4,https://www.gunviolencearchive.org/incident/825111,2017,04-2017
246,246,821667,2017-04-16,California,Vallejo,110 Calhoun Street,0,4,https://www.gunviolencearchive.org/incident/821667,2017,04-2017
247,247,821723,2017-04-16,North Carolina,Elizabeth City,611 S Martin St,0,4,https://www.gunviolencearchive.org/incident/821723,2017,04-2017
248,248,821371,2017-04-16,Ohio,Columbus,1710 Cleveland Av,0,9,https://www.gunviolencearchive.org/incident/821371,2017,04-2017
249,249,821640,2017-04-15,Illinois,Rock Falls,311 W  2nd St,0,4,https://www.gunviolencearchive.org/incident/821640,2017,04-2017
250,250,821055,2017-04-15,Pennsylvania,Philadelphia,5900 block of Hammond St,0,4,https://www.gunviolencearchive.org/incident/821055,2017,04-2017
251,251,820565,2017-04-15,Indiana,Indianapolis,300 block of S Meridian St,0,4,https://www.gunviolencearchive.org/incident/820565,2017,04-2017
252,252,821400,2017-04-15,Alabama,Birmingham,1480 Center Point Pkwy,0,6,https://www.gunviolencearchive.org/incident/821400,2017,04-2017
253,253,821651,2017-04-15,Illinois,Harvey,14600 block of Myrtle Avenue,0,4,https://www.gunviolencearchive.org/incident/821651,2017,04-2017
254,254,822750,2017-04-15,California,Banning,900 block of N Allen St,0,4,https://www.gunviolencearchive.org/incident/822750,2017,04-2017
255,255,818932,2017-04-13,Georgia,Atlanta,30 Anderson Ave SW,1,3,https://www.gunviolencearchive.org/incident/818932,2017,04-2017
256,256,815227,2017-04-09,Texas,San Antonio,4000 block of Moss Spring Dr,1,3,https://www.gunviolencearchive.org/incident/815227,2017,04-2017
257,257,815246,2017-04-09,Indiana,Fort Wayne,9439 Lima Rd,1,3,https://www.gunviolencearchive.org/incident/815246,2017,04-2017
258,258,813877,2017-04-07,North Carolina,Hickory,1423 29th Ave Dr NE,3,1,https://www.gunviolencearchive.org/incident/813877,2017,04-2017
259,259,813821,2017-04-07,Texas,Houston,3829 Mount Pleasant St,5,0,https://www.gunviolencearchive.org/incident/813821,2017,04-2017
260,260,813943,2017-04-07,Minnesota,Saint Paul,1600 block of English St,4,1,https://www.gunviolencearchive.org/incident/813943,2017,04-2017
261,261,814094,2017-04-07,Illinois,Chicago,5600 block of W Lake St,1,5,https://www.gunviolencearchive.org/incident/814094,2017,04-2017
262,262,813028,2017-04-06,Louisiana,Lake Charles,2000 block of Tulip St,1,3,https://www.gunviolencearchive.org/incident/813028,2017,04-2017
263,263,810756,2017-04-03,Pennsylvania,Philadelphia,1100 block of W Stiles St,3,1,https://www.gunviolencearchive.org/incident/810756,2017,04-2017
264,264,811089,2017-04-03,Texas,Lubbock,5401 Ave Q,0,7,https://www.gunviolencearchive.org/incident/811089,2017,04-2017
265,265,809978,2017-04-02,Illinois,Chicago,3500 block of W Van Buren St,2,4,https://www.gunviolencearchive.org/incident/809978,2017,04-2017
266,266,809683,2017-04-02,Iowa,Des Moines,2500 Martin Luther King Jr. Parkway,0,5,https://www.gunviolencearchive.org/incident/809683,2017,04-2017
267,267,809815,2017-04-01,California,Pittsburg,100 block of Madoline Street,0,5,https://www.gunviolencearchive.org/incident/809815,2017,04-2017
268,268,809048,2017-04-01,Florida,Tampa,219 S Howard Ave,1,4,https://www.gunviolencearchive.org/incident/809048,2017,04-2017
269,269,809499,2017-04-01,Oklahoma,Oklahoma City,1200 block of N Woodward Avenue,2,3,https://www.gunviolencearchive.org/incident/809499,2017,04-2017
270,270,807618,2017-03-30,Illinois,Chicago,2704 E 75th St,4,0,https://www.gunviolencearchive.org/incident/807618,2017,03-2017
271,271,804115,2017-03-27,Florida,Sanford,209 Hays Dr,2,4,https://www.gunviolencearchive.org/incident/804115,2017,03-2017
272,272,803689,2017-03-26,Ohio,Cleveland,E 75th St,2,2,https://www.gunviolencearchive.org/incident/803689,2017,03-2017
273,273,803822,2017-03-26,Texas,Houston,5619 Aldine Bender Rd,2,4,https://www.gunviolencearchive.org/incident/803822,2017,03-2017
274,274,803054,2017-03-26,Ohio,Cincinnati,4601 Kellogg Ave,2,15,https://www.gunviolencearchive.org/incident/803054,2017,03-2017
275,275,802926,2017-03-25,Tennessee,Knoxville,Minnesota Ave,1,4,https://www.gunviolencearchive.org/incident/802926,2017,03-2017
276,276,803460,2017-03-25,Michigan,Detroit,8443 Grand River Ave,1,3,https://www.gunviolencearchive.org/incident/803460,2017,03-2017
277,277,802837,2017-03-25,Ohio,Cleveland,E 79th St and Woodland Ave,2,2,https://www.gunviolencearchive.org/incident/802837,2017,03-2017
278,278,802425,2017-03-24,California,Fresno,300 block of South Villa Avenue,1,4,https://www.gunviolencearchive.org/incident/802425,2017,03-2017
279,279,802240,2017-03-24,Missouri,Saint Louis,5100 block of Palm St,1,6,https://www.gunviolencearchive.org/incident/802240,2017,03-2017
280,280,800363,2017-03-22,Wisconsin,Rothschild,1133 E Grand Ave,5,0,https://www.gunviolencearchive.org/incident/800363,2017,03-2017
281,281,797553,2017-03-19,Kentucky,Louisville,1512 Portland Avenue,1,5,https://www.gunviolencearchive.org/incident/797553,2017,03-2017
282,282,797125,2017-03-18,Michigan,Detroit,16000 block of Rutherford,3,2,https://www.gunviolencearchive.org/incident/797125,2017,03-2017
283,283,794468,2017-03-15,Louisiana,Metairie,2508 Pasadena Ave,3,1,https://www.gunviolencearchive.org/incident/794468,2017,03-2017
284,284,791298,2017-03-10,Illinois,Chicago,123 E 51st St,2,2,https://www.gunviolencearchive.org/incident/791298,2017,03-2017
285,285,791274,2017-03-10,Louisiana,New Orleans (Gentilly),4200 block of Touro St,3,1,https://www.gunviolencearchive.org/incident/791274,2017,03-2017
286,286,789798,2017-03-07,Illinois,Chicago,W 76th St and S May St,0,4,https://www.gunviolencearchive.org/incident/789798,2017,03-2017
287,287,789424,2017-03-05,Georgia,Columbus,600 block of 32nd Street,0,4,https://www.gunviolencearchive.org/incident/789424,2017,03-2017
288,288,787875,2017-03-04,Kansas,Topeka,SE Bellview Ave and SE 23rd St,1,4,https://www.gunviolencearchive.org/incident/787875,2017,03-2017
289,289,787801,2017-03-04,California,Sacramento,2500 block of 33rd St,0,4,https://www.gunviolencearchive.org/incident/787801,2017,03-2017
290,290,786876,2017-03-03,Pennsylvania,Philadelphia,7165 Germantown Ave,0,4,https://www.gunviolencearchive.org/incident/786876,2017,03-2017
291,291,787435,2017-03-03,California,Riverside,8300 block of Trey Ave,0,5,https://www.gunviolencearchive.org/incident/787435,2017,03-2017
292,292,785262,2017-02-28,Ohio,Cincinnati,1700 of Casey Dr,0,6,https://www.gunviolencearchive.org/incident/785262,2017,02-2017
293,293,783963,2017-02-27,Virginia,Newport News,11810 Fountain Way,0,4,https://www.gunviolencearchive.org/incident/783963,2017,02-2017
294,294,783623,2017-02-26,Indiana,Gary,1700 Grant St,1,4,https://www.gunviolencearchive.org/incident/783623,2017,02-2017
295,295,783102,2017-02-25,Ohio,Warren,1564 Niles Cortland Rd SE,2,3,https://www.gunviolencearchive.org/incident/783102,2017,02-2017
296,296,783090,2017-02-25,Florida,Jacksonville,3604 Moncrief Rd,1,4,https://www.gunviolencearchive.org/incident/783090,2017,02-2017
297,297,780792,2017-02-22,New York,Rochester,191 Genesee St,0,4,https://www.gunviolencearchive.org/incident/780792,2017,02-2017
298,298,780036,2017-02-21,Ohio,Cleveland,16700 Lorain Ave,0,4,https://www.gunviolencearchive.org/incident/780036,2017,02-2017
299,299,779582,2017-02-21,Mississippi,Toomsuba,Butts Road,4,0,https://www.gunviolencearchive.org/incident/779582,2017,02-2017
300,300,778941,2017-02-20,Ohio,Cleveland,1082 East 105th Street,0,5,https://www.gunviolencearchive.org/incident/778941,2017,02-2017
301,301,778182,2017-02-19,Virginia,Norfolk,Church Street and East Virginia Beach Blvd,1,3,https://www.gunviolencearchive.org/incident/778182,2017,02-2017
302,302,777876,2017-02-18,Pennsylvania,Philadelphia,50 block of N Conestoga St,0,4,https://www.gunviolencearchive.org/incident/777876,2017,02-2017
303,303,777410,2017-02-18,Indiana,South Bend,1000 block of Yukon St,1,3,https://www.gunviolencearchive.org/incident/777410,2017,02-2017
304,304,775903,2017-02-15,California,Salinas,30 Soledad Street,0,4,https://www.gunviolencearchive.org/incident/775903,2017,02-2017
305,305,775531,2017-02-15,Illinois,Chicago,3949 South Albany Avenue,3,2,https://www.gunviolencearchive.org/incident/775531,2017,02-2017
306,306,773002,2017-02-12,Missouri,Caruthersville,908 Truman Blvd,1,6,https://www.gunviolencearchive.org/incident/773002,2017,02-2017
307,307,773162,2017-02-12,New York,Newburgh,253 South William Street,1,3,https://www.gunviolencearchive.org/incident/773162,2017,02-2017
308,308,773908,2017-02-12,Florida,Greenville,Church Ave and Obadiah St,0,5,https://www.gunviolencearchive.org/incident/773908,2017,02-2017
309,309,772753,2017-02-11,Illinois,Chicago,100 block of N Mayfield,1,3,https://www.gunviolencearchive.org/incident/772753,2017,02-2017
310,310,772989,2017-02-11,Tennessee,Savannah,Clifton Road and Midway Drive,0,4,https://www.gunviolencearchive.org/incident/772989,2017,02-2017
311,311,772067,2017-02-10,Louisiana,New Orleans,2nd St and Dryades St,1,5,https://www.gunviolencearchive.org/incident/772067,2017,02-2017
312,312,771826,2017-02-09,Mississippi,Jackson,3150 Robinson Road,4,0,https://www.gunviolencearchive.org/incident/771826,2017,02-2017
313,313,769889,2017-02-08,Ohio,Cleveland,16379 Euclid Ave,1,4,https://www.gunviolencearchive.org/incident/769889,2017,02-2017
314,314,769511,2017-02-07,South Carolina,Columbia,5500 block of Fairfield Road,0,4,https://www.gunviolencearchive.org/incident/769511,2017,02-2017
315,315,769859,2017-02-07,Arkansas,Little Rock,25 Par Drive,1,4,https://www.gunviolencearchive.org/incident/769859,2017,02-2017
316,316,768243,2017-02-06,Mississippi,Yazoo City,11th Street,4,0,https://www.gunviolencearchive.org/incident/768243,2017,02-2017
317,317,765559,2017-01-31,Tennessee,Memphis,1576 S White Station Rd,0,4,https://www.gunviolencearchive.org/incident/765559,2017,01-2017
318,318,765153,2017-01-31,District of Columbia,Washington,2900 block of Martin Luther King Jr Ave SE,0,4,https://www.gunviolencearchive.org/incident/765153,2017,01-2017
319,319,764020,2017-01-30,Minnesota,Minneapolis (Crystal),5410 Lakeland Ave N,0,4,https://www.gunviolencearchive.org/incident/764020,2017,01-2017
320,320,763313,2017-01-29,Louisiana,Shreveport,6363 Hearne Ave,1,4,https://www.gunviolencearchive.org/incident/763313,2017,01-2017
321,321,1025158,2017-01-27,Washington,Bremerton,Tenino Dr W,4,0,https://www.gunviolencearchive.org/incident/1025158,2017,01-2017
322,322,761973,2017-01-27,Tennessee,Brownsville,221 Morgan St,0,10,https://www.gunviolencearchive.org/incident/761973,2017,01-2017
323,323,760482,2017-01-26,Georgia,Albany,1510 Maryland Drive,2,3,https://www.gunviolencearchive.org/incident/760482,2017,01-2017
324,324,760259,2017-01-25,Illinois,Chicago,500 block of E 75th St,0,6,https://www.gunviolencearchive.org/incident/760259,2017,01-2017
325,325,757158,2017-01-22,Texas,Manvel,200 block of Oak Shore Dr,3,2,https://www.gunviolencearchive.org/incident/757158,2017,01-2017
326,326,757032,2017-01-22,Illinois,Chicago (Englewood),1800 block of W 63rd,0,4,https://www.gunviolencearchive.org/incident/757032,2017,01-2017
327,327,757001,2017-01-22,Georgia,Atlanta,2841 Greenbriar Pkwy SW,3,1,https://www.gunviolencearchive.org/incident/757001,2017,01-2017
328,328,756801,2017-01-21,Georgia,Jonesboro,6510 Tara Blvd,0,6,https://www.gunviolencearchive.org/incident/756801,2017,01-2017
329,329,756526,2017-01-21,Florida,Boynton Beach,500 NE 2nd St,0,5,https://www.gunviolencearchive.org/incident/756526,2017,01-2017
330,330,756504,2017-01-21,Tennessee,Memphis,500 block of Delta Road,2,2,https://www.gunviolencearchive.org/incident/756504,2017,01-2017
331,331,757955,2017-01-20,Mississippi,Como,Smart Road,1,4,https://www.gunviolencearchive.org/incident/757955,2017,01-2017
332,332,756015,2017-01-20,California,Fresno,4700 block of E Montecito Ave,0,4,https://www.gunviolencearchive.org/incident/756015,2017,01-2017
333,333,752756,2017-01-16,Texas,Houston,8535 Martin Luther King Boulevard,0,4,https://www.gunviolencearchive.org/incident/752756,2017,01-2017
334,334,752222,2017-01-16,Florida,Miami,6011 NW 32nd Ave,0,8,https://www.gunviolencearchive.org/incident/752222,2017,01-2017
335,335,752249,2017-01-15,Colorado,Capulin,County Road Y,3,1,https://www.gunviolencearchive.org/incident/752249,2017,01-2017
336,336,751367,2017-01-15,Mississippi,Magnolia,6000 block of Church Road,1,4,https://www.gunviolencearchive.org/incident/751367,2017,01-2017
337,337,749361,2017-01-12,Missouri,Kansas City,8607 E 61st Terrace,3,2,https://www.gunviolencearchive.org/incident/749361,2017,01-2017
338,338,749769,2017-01-12,California,Salinas,500 block of Sunrise St,2,2,https://www.gunviolencearchive.org/incident/749769,2017,01-2017
339,339,748152,2017-01-11,New Jersey,Newark,Hawkins Street and Christie Street,1,3,https://www.gunviolencearchive.org/incident/748152,2017,01-2017
340,340,748348,2017-01-11,Illinois,Chicago,4200 block of S Talman,1,3,https://www.gunviolencearchive.org/incident/748348,2017,01-2017
341,341,745236,2017-01-07,Michigan,Flint,2500 block of Churchill Ave,1,3,https://www.gunviolencearchive.org/incident/745236,2017,01-2017
342,342,744799,2017-01-06,California,Pasadena,100 block of W Claremont St,2,2,https://www.gunviolencearchive.org/incident/744799,2017,01-2017
343,343,743995,2017-01-06,Florida,Fort Lauderdale,100 Terminal Dr,5,6,https://www.gunviolencearchive.org/incident/743995,2017,01-2017
344,344,742542,2017-01-04,California,Fontana,14520 Village Dr,3,1,https://www.gunviolencearchive.org/incident/742542,2017,01-2017
345,345,742001,2017-01-03,Texas,Allen,500 block of Hawthorne Drive,0,4,https://www.gunviolencearchive.org/incident/742001,2017,01-2017
346,346,743282,2017-01-01,Mississippi,Winstonville,114 North Greyer Street,0,5,https://www.gunviolencearchive.org/incident/743282,2017,01-2017
347,347,739451,2017-01-01,Texas,Dallas,9220 Skillman Street,1,3,https://www.gunviolencearchive.org/incident/739451,2017,01-2017
348,348,739766,2017-01-01,Florida,Miami,8000 block of NW 14th Ave,0,7,https://www.gunviolencearchive.org/incident/739766,2017,01-2017
