level_0,index,incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
42,42,699332,2016-11-13,Texas,San Antonio,8000 Midcrown,0,4,https://www.gunviolencearchive.org/incident/699332,2016,11-2016
43,43,700232,2016-11-13,California,San Diego,3800 block of Marlborough Avenue,3,2,https://www.gunviolencearchive.org/incident/700232,2016,11-2016
44,44,699316,2016-11-13,Florida,Orlando,Conley Street and South Ivey Lane,0,4,https://www.gunviolencearchive.org/incident/699316,2016,11-2016
45,45,699033,2016-11-12,California,Sacramento,8600 block of Ardith Drive,1,5,https://www.gunviolencearchive.org/incident/699033,2016,11-2016
46,46,700363,2016-11-12,Missouri,Kansas City,21st St and Cleveland Ave,1,3,https://www.gunviolencearchive.org/incident/700363,2016,11-2016
47,47,699303,2016-11-12,Connecticut,Bridgeport,2500 Park Avenue,0,5,https://www.gunviolencearchive.org/incident/699303,2016,11-2016
48,48,699863,2016-11-11,Texas,Houston,7705 Channelside Street,0,4,https://www.gunviolencearchive.org/incident/699863,2016,11-2016
49,49,698383,2016-11-10,Texas,Houston,6610 S Sam Houston Pkwy W,1,3,https://www.gunviolencearchive.org/incident/698383,2016,11-2016
50,50,696917,2016-11-09,Washington,Seattle,1524 3rd Ave,0,5,https://www.gunviolencearchive.org/incident/696917,2016,11-2016
51,51,697377,2016-11-09,Illinois,Chicago,3400 block of W Monroe,1,3,https://www.gunviolencearchive.org/incident/697377,2016,11-2016
52,52,696352,2016-11-09,Tennessee,Memphis,1800 block of East Brooks Road,0,4,https://www.gunviolencearchive.org/incident/696352,2016,11-2016
53,53,693438,2016-11-05,Texas,San Antonio,10726 Perrin Beitel Rd,0,4,https://www.gunviolencearchive.org/incident/693438,2016,11-2016
54,54,693401,2016-11-05,South Carolina,Myrtle Beach,803 Main St,0,5,https://www.gunviolencearchive.org/incident/693401,2016,11-2016
55,55,693624,2016-11-05,Florida,Fort Lauderdale (Lauderhill),3135 W Broward Blvd,1,3,https://www.gunviolencearchive.org/incident/693624,2016,11-2016
56,56,693374,2016-11-05,California,Oakland,420 14th Street,0,8,https://www.gunviolencearchive.org/incident/693374,2016,11-2016
57,57,693290,2016-11-05,Illinois,Chicago,4800 block of North Winthrop,0,5,https://www.gunviolencearchive.org/incident/693290,2016,11-2016
58,58,693307,2016-11-04,Pennsylvania,Philadelphia,5451 Springfield Ave,0,4,https://www.gunviolencearchive.org/incident/693307,2016,11-2016
59,59,692020,2016-11-03,Illinois,Chicago,8000 block of S Shore Dr,2,2,https://www.gunviolencearchive.org/incident/692020,2016,11-2016
60,60,692315,2016-11-03,New Jersey,Orange,234 Cleveland Street,2,2,https://www.gunviolencearchive.org/incident/692315,2016,11-2016
61,61,692025,2016-11-02,Arkansas,Little Rock,2111 Bragg Street,1,4,https://www.gunviolencearchive.org/incident/692025,2016,11-2016
62,62,691113,2016-11-01,Tennessee,Memphis,5200 block of Zodiac Rd,1,5,https://www.gunviolencearchive.org/incident/691113,2016,11-2016
63,63,689518,2016-10-31,Louisiana,Shreveport,700 Block of W 68th St,0,4,https://www.gunviolencearchive.org/incident/689518,2016,10-2016
64,64,688979,2016-10-30,Ohio,Toledo,742 Junction Ave,0,4,https://www.gunviolencearchive.org/incident/688979,2016,10-2016
65,65,689020,2016-10-30,Maryland,Capitol Heights,6862 Walker Mill Rd,3,3,https://www.gunviolencearchive.org/incident/689020,2016,10-2016
66,66,688841,2016-10-30,New York,New York (Manhattan),135 Ridge Street,0,4,https://www.gunviolencearchive.org/incident/688841,2016,10-2016
67,67,688577,2016-10-30,New York,Newburgh,119 First Street,2,5,https://www.gunviolencearchive.org/incident/688577,2016,10-2016
68,68,688592,2016-10-30,Texas,San Antonio,2900 block of Aspen Meadow,0,5,https://www.gunviolencearchive.org/incident/688592,2016,10-2016
69,69,689009,2016-10-29,California,Los Angeles,1600 block of Century Boulevard,0,5,https://www.gunviolencearchive.org/incident/689009,2016,10-2016
70,70,687940,2016-10-29,Ohio,Dayton,2010 Cornell Ridge Dr,1,3,https://www.gunviolencearchive.org/incident/687940,2016,10-2016
71,71,688210,2016-10-29,California,Riverside,3500 block of Madison Street,0,4,https://www.gunviolencearchive.org/incident/688210,2016,10-2016
72,72,688429,2016-10-28,Mississippi,Jackson,200 block of Lorenz Blvd,0,6,https://www.gunviolencearchive.org/incident/688429,2016,10-2016
73,73,687375,2016-10-28,Florida,Miami Gardens,Northwest 173rd Terrace and 27th Avenue,0,4,https://www.gunviolencearchive.org/incident/687375,2016,10-2016
74,74,686312,2016-10-27,Georgia,Jackson,600 block of Moccasin Gap Road,4,0,https://www.gunviolencearchive.org/incident/686312,2016,10-2016
75,75,685379,2016-10-25,Ohio,Dayton,3300 block of Riverside Dr,1,3,https://www.gunviolencearchive.org/incident/685379,2016,10-2016
76,76,684130,2016-10-25,Virginia,Roanoke,830 Campbell Avenue Southeast,2,3,https://www.gunviolencearchive.org/incident/684130,2016,10-2016
77,77,683142,2016-10-23,Oklahoma,Wellston,Highway 66 and N 3310 Rd,1,5,https://www.gunviolencearchive.org/incident/683142,2016,10-2016
78,78,682298,2016-10-22,California,Oakland,77th and Bancroft Avenues,0,7,https://www.gunviolencearchive.org/incident/682298,2016,10-2016
79,79,679290,2016-10-18,California,San Francisco,325 La Grande Ave,0,4,https://www.gunviolencearchive.org/incident/679290,2016,10-2016
80,80,678438,2016-10-17,Illinois,Chicago (Englewood),6700 block of South Winchester,1,4,https://www.gunviolencearchive.org/incident/678438,2016,10-2016
81,81,677293,2016-10-15,Alabama,Mobile,1800 block of St Stephens Road,0,5,https://www.gunviolencearchive.org/incident/677293,2016,10-2016
82,82,676686,2016-10-15,Illinois,Rockford,7801 East State St,1,5,https://www.gunviolencearchive.org/incident/676686,2016,10-2016
83,83,676663,2016-10-15,California,Los Angeles,2918 Rimpau Blvd,4,11,https://www.gunviolencearchive.org/incident/676663,2016,10-2016
84,84,676376,2016-10-14,Illinois,Chicago,3300 block of W Maypole Ave,1,6,https://www.gunviolencearchive.org/incident/676376,2016,10-2016
85,85,675993,2016-10-13,Illinois,Chicago,2700 block of West Lexington,0,4,https://www.gunviolencearchive.org/incident/675993,2016,10-2016
86,86,672203,2016-10-09,Michigan,Grand Rapids,1850 28th Street SE,1,8,https://www.gunviolencearchive.org/incident/672203,2016,10-2016
87,87,672217,2016-10-09,California,Sacramento,1696 Arden Way,1,3,https://www.gunviolencearchive.org/incident/672217,2016,10-2016
88,88,671717,2016-10-08,New York,Brooklyn,7301 3rd Ave,0,4,https://www.gunviolencearchive.org/incident/671717,2016,10-2016
89,89,669777,2016-10-04,Louisiana,New Orleans,3727 Ulloa Street,3,2,https://www.gunviolencearchive.org/incident/669777,2016,10-2016
90,90,668407,2016-10-03,Minnesota,Minneapolis,Fourth St and Hennepin Ave,0,4,https://www.gunviolencearchive.org/incident/668407,2016,10-2016
91,91,667984,2016-10-02,Texas,San Antonio,2600 South Flores Street,1,4,https://www.gunviolencearchive.org/incident/667984,2016,10-2016
92,92,668279,2016-10-01,Illinois,Pembroke Township,S 17250 East Rd,4,0,https://www.gunviolencearchive.org/incident/668279,2016,10-2016
93,93,668352,2016-10-01,California,Fresno,3200 block of East Clay Avenue,0,4,https://www.gunviolencearchive.org/incident/668352,2016,10-2016
94,94,665995,2016-09-29,California,San Francisco,400 block of Ellis St,1,3,https://www.gunviolencearchive.org/incident/665995,2016,09-2016
95,95,663624,2016-09-26,North Carolina,Winston Salem (Winston-salem),100 block of 5 Royales Dr,0,4,https://www.gunviolencearchive.org/incident/663624,2016,09-2016
96,96,663789,2016-09-26,Texas,Humble,21219 Grand Linden Ct,0,4,https://www.gunviolencearchive.org/incident/663789,2016,09-2016
97,97,663106,2016-09-26,Texas,Houston,5450 Weslayan St,1,6,https://www.gunviolencearchive.org/incident/663106,2016,09-2016
98,98,662548,2016-09-25,Illinois,Champaign,300 block of E. Green St,1,3,https://www.gunviolencearchive.org/incident/662548,2016,09-2016
99,99,662342,2016-09-24,Maryland,Baltimore,Greenmount Ave and Preston St,0,8,https://www.gunviolencearchive.org/incident/662342,2016,09-2016
100,100,661703,2016-09-23,Washington,Burlington,201 Cascade Mall Dr,5,0,https://www.gunviolencearchive.org/incident/661703,2016,09-2016
101,101,657854,2016-09-18,Pennsylvania,Philadelphia,3001 Castor Avenue,0,4,https://www.gunviolencearchive.org/incident/657854,2016,09-2016
102,102,658226,2016-09-18,Pennsylvania,Pittsburgh,1700 block of Brighton Pl,0,4,https://www.gunviolencearchive.org/incident/658226,2016,09-2016
103,103,657863,2016-09-18,Virginia,Lynchburg,421 Rivermont Ave,1,3,https://www.gunviolencearchive.org/incident/657863,2016,09-2016
104,104,657634,2016-09-17,District of Columbia,Washington,2600 block of Birney Pl SE,2,7,https://www.gunviolencearchive.org/incident/657634,2016,09-2016
105,105,659289,2016-09-17,Florida,Miami,20582 SW 119th Ave,0,6,https://www.gunviolencearchive.org/incident/659289,2016,09-2016
106,106,657136,2016-09-17,Florida,Orlando,3918 Columbia St,1,6,https://www.gunviolencearchive.org/incident/657136,2016,09-2016
107,107,657151,2016-09-17,Indiana,Indianapolis,2016 West 76th Street,2,2,https://www.gunviolencearchive.org/incident/657151,2016,09-2016
108,108,656991,2016-09-16,California,Los Angeles (Hollywood),555 N Heliotrope Dr,2,2,https://www.gunviolencearchive.org/incident/656991,2016,09-2016
109,109,657023,2016-09-16,Pennsylvania,Philadelphia,5100 block of Sansom St,2,5,https://www.gunviolencearchive.org/incident/657023,2016,09-2016
110,110,655512,2016-09-14,Texas,Humble,16000 block of Saybrook,1,3,https://www.gunviolencearchive.org/incident/655512,2016,09-2016
111,111,654087,2016-09-13,Indiana,Fort Wayne,1723 E Wayne St,3,2,https://www.gunviolencearchive.org/incident/654087,2016,09-2016
112,112,653077,2016-09-11,Louisiana,New Orleans,2349 S Claiborne Ave,1,5,https://www.gunviolencearchive.org/incident/653077,2016,09-2016
113,113,652584,2016-09-11,Missouri,Kansas City,500 block of Westport Rd,0,6,https://www.gunviolencearchive.org/incident/652584,2016,09-2016
114,114,652561,2016-09-11,Michigan,Saginaw,2207 Pierce Road,0,5,https://www.gunviolencearchive.org/incident/652561,2016,09-2016
115,115,652606,2016-09-11,North Carolina,New Bern,1100 block of Highway 70,0,5,https://www.gunviolencearchive.org/incident/652606,2016,09-2016
116,116,652642,2016-09-11,Indiana,Fort Wayne,3006 Holton Avenue,3,1,https://www.gunviolencearchive.org/incident/652642,2016,09-2016
117,117,652759,2016-09-11,New Jersey,Jersey City,87 Van Wagenen Ave,1,3,https://www.gunviolencearchive.org/incident/652759,2016,09-2016
118,118,652175,2016-09-10,Florida,Miami,3451 Northwest 36 Street,1,3,https://www.gunviolencearchive.org/incident/652175,2016,09-2016
119,119,651957,2016-09-08,Texas,Del Valle,8330 Linden Rd,4,0,https://www.gunviolencearchive.org/incident/651957,2016,09-2016
120,120,651434,2016-09-08,Arkansas,Hot Springs National Park (Hot Springs),300 block of Lacey St,1,4,https://www.gunviolencearchive.org/incident/651434,2016,09-2016
121,121,648884,2016-09-05,Illinois,Chicago,2700 block of W Lexington Ave,2,3,https://www.gunviolencearchive.org/incident/648884,2016,09-2016
122,122,648490,2016-09-05,Pennsylvania,Reading,600 block of Moss Street,0,4,https://www.gunviolencearchive.org/incident/648490,2016,09-2016
123,123,647865,2016-09-04,Virginia,Roanoke,1020 Orange Ave NE,1,10,https://www.gunviolencearchive.org/incident/647865,2016,09-2016
124,124,646995,2016-09-03,North Carolina,Wilmington,600 block of North 30th St,1,3,https://www.gunviolencearchive.org/incident/646995,2016,09-2016
125,125,646855,2016-09-03,Illinois,Chicago,100 block of North Seeley Avenue,0,4,https://www.gunviolencearchive.org/incident/646855,2016,09-2016
126,126,644723,2016-08-30,Georgia,Atlanta,400 Merritts Avenue NE,0,4,https://www.gunviolencearchive.org/incident/644723,2016,08-2016
127,127,643824,2016-08-30,Illinois,Chicago (Englewood),6800 block of South Ashland,0,4,https://www.gunviolencearchive.org/incident/643824,2016,08-2016
128,128,641732,2016-08-29,New Jersey,Egg Harbor City,907 White Horse Pike,1,5,https://www.gunviolencearchive.org/incident/641732,2016,08-2016
129,129,641419,2016-08-28,Texas,Lubbock,2200 block of 17th St,0,6,https://www.gunviolencearchive.org/incident/641419,2016,08-2016
130,130,640677,2016-08-28,New York,Bronx,514 E 156th St,0,4,https://www.gunviolencearchive.org/incident/640677,2016,08-2016
131,131,640689,2016-08-28,Missouri,Saint Louis,S Grand Blvd and Montana St,2,2,https://www.gunviolencearchive.org/incident/640689,2016,08-2016
132,132,640861,2016-08-28,Alabama,Dadeville,512 E Columbus St,0,5,https://www.gunviolencearchive.org/incident/640861,2016,08-2016
133,133,640500,2016-08-27,Alabama,Bessemer (Brighton),3810 7th Ave,1,6,https://www.gunviolencearchive.org/incident/640500,2016,08-2016
134,134,640203,2016-08-27,Florida,Miami,1900 block of NW 83rd Terr,2,4,https://www.gunviolencearchive.org/incident/640203,2016,08-2016
135,135,640901,2016-08-25,New Jersey,Bridgeton,Marion Street,0,5,https://www.gunviolencearchive.org/incident/640901,2016,08-2016
136,136,634889,2016-08-21,Massachusetts,Boston,Westview and Stratton Street,0,4,https://www.gunviolencearchive.org/incident/634889,2016,08-2016
137,137,634787,2016-08-21,Connecticut,Bridgeport,19 Plymouth St,0,13,https://www.gunviolencearchive.org/incident/634787,2016,08-2016
138,138,634238,2016-08-20,Connecticut,Hamden,903 Dixwell Ave,0,4,https://www.gunviolencearchive.org/incident/634238,2016,08-2016
139,139,634731,2016-08-20,Washington,Tacoma,900 block of Pacific Avenue,0,5,https://www.gunviolencearchive.org/incident/634731,2016,08-2016
140,140,634819,2016-08-20,Alabama,Citronelle,Jim Platt Road,5,0,https://www.gunviolencearchive.org/incident/634819,2016,08-2016
141,141,632747,2016-08-18,Connecticut,Waterbury,402 E Main Street,0,4,https://www.gunviolencearchive.org/incident/632747,2016,08-2016
142,142,632753,2016-08-17,California,Oakland,Mandela Parkway,0,4,https://www.gunviolencearchive.org/incident/632753,2016,08-2016
143,143,630007,2016-08-14,Virginia,Norfolk,1600 block of Selden Avenue,0,4,https://www.gunviolencearchive.org/incident/630007,2016,08-2016
144,144,629415,2016-08-14,Minnesota,Minneapolis,1717 Plymouth Ave N,0,5,https://www.gunviolencearchive.org/incident/629415,2016,08-2016
145,145,629663,2016-08-13,California,Los Angeles,6300 block of 11th Avenue,0,4,https://www.gunviolencearchive.org/incident/629663,2016,08-2016
146,146,628570,2016-08-13,Wisconsin,Milwaukee,4001 West Fond Du Lac Ave,2,2,https://www.gunviolencearchive.org/incident/628570,2016,08-2016
147,147,628623,2016-08-13,New York,Richmond Hill,Jamaica Ave and 105th St,0,4,https://www.gunviolencearchive.org/incident/628623,2016,08-2016
148,148,628635,2016-08-13,Missouri,Joplin,1800 Connecticut Ave,0,4,https://www.gunviolencearchive.org/incident/628635,2016,08-2016
149,149,628178,2016-08-12,Florida,Jacksonville,100 block of West 38th Street,1,3,https://www.gunviolencearchive.org/incident/628178,2016,08-2016
150,150,627519,2016-08-12,Texas,Dallas,10921 Estate Ln,1,3,https://www.gunviolencearchive.org/incident/627519,2016,08-2016
151,151,627757,2016-08-11,Pennsylvania,Philadelphia,500 block of E Ashmead St,0,4,https://www.gunviolencearchive.org/incident/627757,2016,08-2016
152,152,626153,2016-08-10,Illinois,Evanston,Foster Street and Jackson Avenue,0,4,https://www.gunviolencearchive.org/incident/626153,2016,08-2016
153,153,626960,2016-08-10,California,Sacramento,4000 Green Tree Drive,1,3,https://www.gunviolencearchive.org/incident/626960,2016,08-2016
154,154,624273,2016-08-08,Florida,Jacksonville,1214 Labelle St,0,7,https://www.gunviolencearchive.org/incident/624273,2016,08-2016
155,155,625735,2016-08-08,New Mexico,Albuquerque,341 General Marshall Street NE,2,2,https://www.gunviolencearchive.org/incident/625735,2016,08-2016
156,156,624156,2016-08-07,California,Los Angeles,5925 South Figueroa Street,1,3,https://www.gunviolencearchive.org/incident/624156,2016,08-2016
157,157,623523,2016-08-07,Colorado,Arvada,5400 block of Sheridan Boulevard,2,2,https://www.gunviolencearchive.org/incident/623523,2016,08-2016
158,158,624046,2016-08-07,Mississippi,Vicksburg,4460 Clay St,1,3,https://www.gunviolencearchive.org/incident/624046,2016,08-2016
159,159,623439,2016-08-07,Illinois,Chicago,100 block of South Springfield,0,4,https://www.gunviolencearchive.org/incident/623439,2016,08-2016
160,160,623195,2016-08-06,Pennsylvania,Reading (Sinking Spring),51 Winding Brook Drive,5,0,https://www.gunviolencearchive.org/incident/623195,2016,08-2016
161,161,624057,2016-08-05,Michigan,Pontiac,70 block of Thorpe Street,1,3,https://www.gunviolencearchive.org/incident/624057,2016,08-2016
162,162,622500,2016-08-05,California,Perris,21600 block of Rider St,2,2,https://www.gunviolencearchive.org/incident/622500,2016,08-2016
163,163,621232,2016-08-04,Tennessee,Memphis,Ayers Street and Griffith Avenue,0,4,https://www.gunviolencearchive.org/incident/621232,2016,08-2016
164,164,620247,2016-08-03,Georgia,Decatur,4110 Glenwood Road,1,3,https://www.gunviolencearchive.org/incident/620247,2016,08-2016
165,165,619708,2016-08-02,Florida,Hollywood (West Park),5700 block of Hallandale Beach Blvd,0,4,https://www.gunviolencearchive.org/incident/619708,2016,08-2016
166,166,619408,2016-08-01,Indiana,Evansville,South Bedford Avenue,0,4,https://www.gunviolencearchive.org/incident/619408,2016,08-2016
167,167,617789,2016-07-31,Florida,Miami,Southwest 203rd Terrace and 115th Avenue,3,1,https://www.gunviolencearchive.org/incident/617789,2016,07-2016
168,168,617607,2016-07-31,Texas,Austin,208 E 6th St,1,4,https://www.gunviolencearchive.org/incident/617607,2016,07-2016
169,169,617712,2016-07-30,Missouri,Saint Louis,5000 block of Kensington Ave,0,5,https://www.gunviolencearchive.org/incident/617712,2016,07-2016
170,170,616948,2016-07-30,Washington,Mukilteo,10009 Chennault Beach,3,1,https://www.gunviolencearchive.org/incident/616948,2016,07-2016
171,171,618321,2016-07-30,Georgia,Townsend (Eulonia),14699 Highway 17,0,5,https://www.gunviolencearchive.org/incident/618321,2016,07-2016
172,172,617334,2016-07-29,Georgia,Athens,Trail Creek St,0,7,https://www.gunviolencearchive.org/incident/617334,2016,07-2016
173,173,615109,2016-07-28,New York,Elmira,303 College Ave,0,5,https://www.gunviolencearchive.org/incident/615109,2016,07-2016
174,174,615328,2016-07-28,Maryland,Baltimore,Greenmount Avenue,0,4,https://www.gunviolencearchive.org/incident/615328,2016,07-2016
175,175,615024,2016-07-28,Illinois,Chicago,800 block of West 50th Place,2,2,https://www.gunviolencearchive.org/incident/615024,2016,07-2016
176,176,611479,2016-07-25,Florida,Fort Myers,3580 Evans Ave,2,19,https://www.gunviolencearchive.org/incident/611479,2016,07-2016
177,177,610584,2016-07-24,Ohio,Hamilton,1555 Main St,1,7,https://www.gunviolencearchive.org/incident/610584,2016,07-2016
178,178,610756,2016-07-23,South Carolina,North Charleston,3630 Ashley Phosphate Road,0,4,https://www.gunviolencearchive.org/incident/610756,2016,07-2016
179,179,610093,2016-07-23,Ohio,Cincinnati,3400 block of Beekman St,2,2,https://www.gunviolencearchive.org/incident/610093,2016,07-2016
180,180,613805,2016-07-23,New York,Brooklyn,Fountain Avenue,0,4,https://www.gunviolencearchive.org/incident/613805,2016,07-2016
181,181,610379,2016-07-23,Texas,Bastrop,202 Childers Drive,4,1,https://www.gunviolencearchive.org/incident/610379,2016,07-2016
182,182,610402,2016-07-22,Illinois,Kankakee,300 block of North Wildwood Avenue,0,5,https://www.gunviolencearchive.org/incident/610402,2016,07-2016
183,183,609402,2016-07-21,Illinois,Chicago,4400 block of South Leamington,0,5,https://www.gunviolencearchive.org/incident/609402,2016,07-2016
184,184,608787,2016-07-20,California,Fresno,5100 block of E Hedges Ave,0,4,https://www.gunviolencearchive.org/incident/608787,2016,07-2016
185,185,607265,2016-07-19,Arkansas,West Memphis,13th Street and Tyler Avenue,0,4,https://www.gunviolencearchive.org/incident/607265,2016,07-2016
186,186,604762,2016-07-17,Louisiana,Baton Rouge,9611 Airline Hwy,5,2,https://www.gunviolencearchive.org/incident/604762,2016,07-2016
187,187,605367,2016-07-17,Michigan,Detroit,Grand River and McGraw avenue,0,4,https://www.gunviolencearchive.org/incident/605367,2016,07-2016
188,188,605475,2016-07-17,Texas,Houston,Tidwell Rd and Homestead Rd,1,3,https://www.gunviolencearchive.org/incident/605475,2016,07-2016
189,189,604459,2016-07-16,Texas,Dallas,6300 block of Benavides Drive,0,5,https://www.gunviolencearchive.org/incident/604459,2016,07-2016
190,190,604275,2016-07-16,Ohio,Cleveland,5000 block of Euclid Avenue,0,5,https://www.gunviolencearchive.org/incident/604275,2016,07-2016
191,191,604233,2016-07-16,California,Bakersfield,621 Stephens Dr,1,14,https://www.gunviolencearchive.org/incident/604233,2016,07-2016
192,192,605005,2016-07-16,California,San Bernardino,1200 block of West 25th Street,0,4,https://www.gunviolencearchive.org/incident/605005,2016,07-2016
193,193,604175,2016-07-16,Tennessee,Clarksville,1348 College Street,0,6,https://www.gunviolencearchive.org/incident/604175,2016,07-2016
194,194,604207,2016-07-15,Washington,Woodland,4006 NW 417th Street,3,1,https://www.gunviolencearchive.org/incident/604207,2016,07-2016
195,195,603475,2016-07-14,Texas,Crosby,400 block of Pecan Avenue,3,1,https://www.gunviolencearchive.org/incident/603475,2016,07-2016
196,196,603733,2016-07-14,California,Oakland,1600 block of 7th Street,0,4,https://www.gunviolencearchive.org/incident/603733,2016,07-2016
197,197,603738,2016-07-14,Ohio,Akron,900 block of Moeller Avenue,1,3,https://www.gunviolencearchive.org/incident/603738,2016,07-2016
198,198,602810,2016-07-13,Georgia,Warner Robins,105 Magnolia Avenue,0,5,https://www.gunviolencearchive.org/incident/602810,2016,07-2016
199,199,602765,2016-07-13,Missouri,Saint Louis,3000 block of Miami St,2,2,https://www.gunviolencearchive.org/incident/602765,2016,07-2016
